﻿date,code,name,judgment,category,target_price,stock_price,upside_pct,asai_scan_score,file_path,notes,fv,current_price,upside,asai_score,note,company,score,tp_base,tp_bull,tp_bear,upside_base,md_file,docx_file,memo
2026-04-20,5945,天竜鋸,BUY,機械・切削工具（スタンダード）,3200,2520,27.0,85,outputs/fukai/5945_天竜鋸_BUY_DeepResearch_20260420.md,PBR0.60×無借金×ネットキャッシュ¥1377/株(54.6%)×流動比率16x×自社株買いカタリスト待ち×TP¥3200(Base)/¥4168(PBR1.0x),,,,,,,,,,,,,,
2026-04-20,5945,深井 DeepResearch — [5945] 天竜鋸株式,BUY,,3600,,,,outputs/fukai/5945_天竜鋸_BUY_DeepResearch_20260420_v2.md,,,,,,,深井 DeepResearch — [5945] 天竜鋸株式,,3600.0,,,,outputs/fukai/5945_天竜鋸_BUY_DeepResearch_20260420_v2.md,outputs/fukai/5945_天竜鋸_BUY_DeepResearch_20260420_v2.docx,
2026-04-20,6654,不二電機工業,HOLD,電気制御機器（スタンダード）,1400,1099,+27.4,+45,outputs/fukai/6654_不二電機工業_HOLD_DeepResearch_20260420.md,PBR0.547x×自己資本比率93%×無借金。純現金≈¥60-80億vs時価総額¥69億。EV≈¥0-10億。カタリスト待ち（6/3決算で自社株買い or 増益ガイダンス）,,,,,,,,,,,,,,
2026-04-20,7291,日本プラスト,HOLD,自動車内装部品（スタンダード）,520,371,+40.2,+30,outputs/fukai/7291_日本プラスト_HOLD_DeepResearch_20260420.md,PBR0.23xはNissan依存66.7%+OPM2.1%の正当ディスカウント。EV転換リスク大。ベアシナリオ確率35%で▲56%。5/8決算確認必須,,,,,,,,,,,,,,
2026-04-20,7956,ピジョン,BUY,育児用品（プライム）,1900,1677,+13.3,,outputs/fukai/7956_ピジョン_BUY_DeepResearch_20260420.md,哺乳器世界シェア1位。米国ランシノ本格展開が成長軸（現状3%シェア→拡大余地大）。岡三4/17新規強気TP¥1970。配当性向97%(!）が最大リスク。中計2028OPM16%目標。SL¥1480,,,,,,,,,,,,,,
2026-04-20,7985,ネポン,WATCH,機械・農業機器（スタンダード→福岡単独）,1300,926,40.4,,outputs/fukai/7985_ネポン_BUY条件付_DeepResearch_20260420.md,福岡単独上場変更→強制売り（4/16出来高11.4倍ADV）。RSI6.4=市場全体最低。P/B0.37x。純負債¥13.3億>時価総額。5/14決算+TOPIX削除有効日確認後エントリー。最大ポジション0.3%。SL¥750,,,,,,,,,,,,,,
2026-04-20,8179,ロイヤルHD,HOLD,外食・ホテル（プライム）,1500,1442,+4.0,,outputs/fukai/8179_ロイヤルHD_HOLD_DeepResearch_20260420.md,浅井-85 SELL根拠崩壊（外食▲26.9%は海外立ち上げ一時費用）。国内外食▲1.3%のみ。26/12期外食+71.1%増益・OP¥89.5億。てんや3月客数100.1%回復。5/14 1Q確認後BUY転換検討。SL¥1250,,,,,,,,,,,,,,
2026-04-20,8572,"8572 アコム（ACOM Co., Ltd.） — Dee",BUY,,580,,,,outputs/fukai/8572_アコム_BUY_DeepResearch_20260420.md,,,,,,,"8572 アコム（ACOM Co., Ltd.） — Dee",,580.0,,,,outputs/fukai/8572_アコム_BUY_DeepResearch_20260420.md,outputs/fukai/8572_アコム_BUY_DeepResearch_20260420.docx,
2026-04-20,8804,8804 東京建物 Deep Research 2026-0,BUY,,4500,,,,outputs/fukai/8804_東京建物_BUY_DeepResearch_20260420.md,,,,,,,8804 東京建物 Deep Research 2026-0,,4500.0,,,,outputs/fukai/8804_東京建物_BUY_DeepResearch_20260420.md,outputs/fukai/8804_東京建物_BUY_DeepResearch_20260420.docx,
2026-04-20,8919,8919 カチタス Deep Research 2026-0,BUY,,4000,,,,outputs/fukai/8919_カチタス_BUY_DeepResearch_20260420.md,,,,,,,8919 カチタス Deep Research 2026-0,,4000.0,,,,outputs/fukai/8919_カチタス_BUY_DeepResearch_20260420.md,outputs/fukai/8919_カチタス_BUY_DeepResearch_20260420.docx,
2026-04-20,9104,商船三井,BUY,海運・タンカー・コンテナ（プライム）,7200,6307,+14.2,+88,outputs/fukai/9104_商船三井_BUY_DeepResearch_20260420.md,FY2026 4Q（1〜3月）にVLCC史上最高値$424k/day直撃→11月ガイダンス未織込みで4/30決算上振れ濃厚。PBR0.80x＝解散価値以下。GPIF売りオーバーハング解消。ONE弱化はリスク。SL¥5800。Word生成済,,,,,,,,,,,,,,
2026-04-20,9104,商船三井,CONDITIONAL BUY,海運（プライム・VLCC/LNG/自動車船）,7200,6106,+17.9,,outputs/fukai/9104_商船三井_CONDITIONALBUY_DeepResearch_20260420.md,ホルムズ再封鎖4/18確定→VLCC$500K視野+Elliott不動産NAV触媒。FV底値¥5500(Hormuz解消)・Base TP¥7200・Bull¥8500。5/1決算FY27ガイダンスが最大変数。SL¥5500。PBR0.78x→1.0x Elliott圧力。INPEX LNG長期契約4/17締結,,,,,,,,,,,,,,
2026-04-20,9755,応用地質,HOLD,地質調査・建設コンサル（プライム）,2900,2849,+1.8,+38,outputs/fukai/9755_応用地質_HOLD_DeepResearch_20260420.md,FY2025 OP▲24.7%予想（国際事業不振）が重石。OPM5.4%→目標8%未達。5/12決算でFY2026ガイダンス確認が条件,,,,,,,,,,,,,,
2026-04-21,2607,不二製油グループ本社（2607 JP Equity）Deep,BUY,,4464,,,,outputs/fukai/2607_不二製油HD_BUY_DeepResearch_20260421.md,,,,,+85,,不二製油グループ本社（2607 JP Equity）Deep,85.0,4464.0,,,,outputs/fukai/2607_不二製油HD_BUY_DeepResearch_20260421.md,outputs/fukai/2607_不二製油HD_BUY_DeepResearch_20260421.docx,
2026-04-21,285A,キオクシアホールディングス,BUY（HOLD→格上げ）,半導体・NAND型フラッシュメモリ（日本唯一のNAND pure play）,42000,30510,+37.7%,+92,outputs/fukai/285A_キオクシアHD_BUY_DeepResearch_20260421.md,"【PRIORITY1】NAND+340%(6M)×FY2026生産枠完売×2027-28 LTA交渉進行。FY27E EPS¥1,048×40x=¥41,920。確率加重FV¥37,700(+23.5%)。ベイン27%+東芝19%=47%オーバーハング継続→分割買い推奨。5/14本決算が最大カタリスト。SL¥24,000。Bull¥58,000",,,,,,,,,,,,,,
2026-04-21,3197,すかいらーくHD,BUY,外食（ファミレス）,3800,3159,+20.3,+85,outputs/fukai/3197_すかいらーくHD_BUY_DeepResearch_20260421.md,"IR5問反映Rev.4/のれん¥830〜1,050億(自己資本比46〜58%)/J-GAAP償却済EPS維持/バーミヤン¥200億減損ベアFV¥2,200/確率加重FV¥3,680/SL¥2,700維持",,,,,,,,,,,,,,
2026-04-21,4061,デンカ株式会社（4061 JP Equity）Deep Re,,,3953,,,,outputs/fukai/4061_デンカ_BUY条件付_DeepResearch_20260421.md,,,,,+75,,デンカ株式会社（4061 JP Equity）Deep Re,75.0,3953.0,,,,outputs/fukai/4061_デンカ_BUY条件付_DeepResearch_20260421.md,outputs/fukai/4061_デンカ_BUY条件付_DeepResearch_20260421.docx,
2026-04-21,4109,ステラケミファ,NEUTRAL,化学・半導体材料（超高純度フッ化水素酸・世界シェア首位）,4333,5250,-17.5%,,outputs/fukai/4109_ステラケミファ_NEUTRAL_DeepResearch_20260421.md,原分析SELL(¥3627)を修正。二段階DDM+P/E+PBR/ROEブレンドFV¥4333。NAVF22.74%アクティビスト催触×電子材料+57.6%は過小評価。現値は17.5%割高。エントリー¥4400-4600。5/14決算ガイダンスOPで再評価,,,,,,,,,,,,,,
2026-04-21,4369,トリケミカル研究所,BUY,半導体向け超高純度特殊化学材料（High-k/Metal/エッチング）,3838,3110,+23.4%,+76,outputs/fukai/4369_トリケミカル研究所_BUY_DeepResearch_20260421.md,"【PRIORITY1】β=1.474実測Ke11.24%。FV¥3,838(+23.4%)。ナフサフリー差別化×CXMT影響限定×Metal転換。WACC6.1%(Ichiyoshi)は過小。大谷ANTP¥3,800整合。Base¥3,784/Bull¥5,425/SL¥2,500。Q1 FY01/27（6月）がトリガー",,,,,,,,,,,,,,
2026-04-21,4577,ダイト,BUY,,1900,1315,+44.5,,,IR回答5問反映Rev.2/r=6%(管理CAPM確認)/ROE目標7-8%/4Q保守的確認/薬価リスク消滅/Justified PBR1.286x/RSI=21極度過売り,,,,,,,,,,,,,,
2026-04-21,4577,深井 DeepResearchレポート — [4577] ダ,BUY,,1900,,,,outputs/fukai/4577_ダイト_BUY_DeepResearch_20260421.md,,,,,,,深井 DeepResearchレポート — [4577] ダ,,1900.0,,,,outputs/fukai/4577_ダイト_BUY_DeepResearch_20260421.md,outputs/fukai/4577_ダイト_BUY_DeepResearch_20260421.docx,
2026-04-21,5714,DOWAホールディングス,BUY条件付き,非鉄・亜鉛製錬+リサイクル,8115,9792,-17.1%,82,outputs/fukai/5714_DOWAホールディングス_BUY条件付_DeepResearch_20260421.md,【完全版DR 4/21】確率加重FV¥8115(Bull40%¥11202/Base45%¥7083/Bear15%¥2960)。Ke=8.814%(β=1.07×ERP6.0%)。亜鉛¥62.8万+銅最高値+銀$35=精錬OP+¥16B超/年。政府重要鉱物1兆円→LiBリサイクル補助金受益(+¥72/株EPS効果)。Fujita Kanko特配¥100+自社株¥10B。PCB終了2027/3=最大リスク(OP▲¥12B)。電子材料赤字継続(▲¥4.6B)。エントリー¥8000-8500。SL¥7000。Bull TP¥11500(SMBC)。Word生成済,,,,,,,,,,,,,,
2026-04-21,5857,AREホールディングス,BUY,貴金属リサイクル・精錬（都市鉱山・世界最大）,4950,3720,+33.1%,+87,outputs/fukai/5857_AREHD_BUY_DeepResearch_20260421.md,"【PRIORITY1・改訂】政府鉱物1兆円直接受益+β=0.652実測Ke6.3%+4/29TOPIXBuy ADV102%。FV¥4,950(+33.1%)。Base¥5,100/Bull¥7,200/SL¥3,100。スコア+82→+87",,,,,,,,,,,,,,
2026-04-21,6101,ツガミ,BUY,機械・精密自動旋盤（プライム）,5200,4465,+16.5,+65,outputs/fukai/6101_ツガミ_BUY_DeepResearch_20260421.md,4/21上方修正：売上1290億(+20%)/営業利益360億(+55%)/純利益165億(+51%)/EPS355.90円/配当85円。3Q累計純利益119億で前回予想95%進捗。中国86.7%集中リスク。Ke10.18%/FV¥5300,,,,,,,,,,,,,,
2026-04-21,6890,フェローテックHD,BUY,半導体製造装置部品・熱電モジュール,8000,6850,16.8,,outputs/fukai/6890_フェローテック_BUY_DeepResearch_20260421.md,r=8.536%/FV4手法/JPM+2.26pt大量増/WFE回復×AI熱電/ベアケース¥3300注意,,,,,,,,,,,,,,
2026-04-21,7085,カーブスホールディングス,BUY,フィットネスFC本部,1150,871,+32.0%,+88,outputs/fukai/7085_カーブスHD_BUY_DeepResearch_20260421.md,"IR5問全確認Rev.2/解約率影響なし/人件費織込済/会員数91〜92万上方修正/ピントアップ月会費2倍/2030業態内訳確定/確率加重FV¥1,170",,,,,,,,,,,,,,
2026-04-21,7224,7224 新明和工業 — Deep Research,BUY,,2700,,,,outputs/fukai/7224_新明和工業_BUY_DeepResearch_20260421.md,,,,,,,7224 新明和工業 — Deep Research,,2700.0,,,,outputs/fukai/7224_新明和工業_BUY_DeepResearch_20260421.md,outputs/fukai/7224_新明和工業_BUY_DeepResearch_20260421.docx,
2026-04-21,7224,7224 新明和工業 — Deep Research（改訂版,SELL,,1900,,,,outputs/fukai/7224_新明和工業_SELL_DeepResearch_20260421.md,,,,,,,7224 新明和工業 — Deep Research（改訂版,,1900.0,,,,outputs/fukai/7224_新明和工業_SELL_DeepResearch_20260421.md,outputs/fukai/7224_新明和工業_SELL_DeepResearch_20260421.docx,
2026-04-21,7224,新明和工業,SELL,,1900,2451,-22.5,,,Beta=1.2(社長確認)/r=9.58%/FV¥1900/▲22.5%/Rev.2: BUY→SELL判断変更/防衛¥2B→¥20B触媒あり但し現値割高,,,,,,,,,,,,,,
2026-04-21,7375,リファインバースグループ(REFINVERSE),STRONG SELL,産業廃棄物リサイクル（漁網ナイロン）,680,1862,-63.5%,-80,outputs/fukai/7375_リファインバース_STRONG_SELL_DeepResearch_20260421.md,【名称訂正：旧「リサイクルHD」→正「リファインバース」】確率加重FV¥680(Bear25%¥110/Base50%¥791/Bull25%¥1440)。Ke=6.318%(β=0.654実測)。PER43.5x vs 内在15.8x=2.75倍プレミアム。D/E6.2倍×FCF▲46%=財務危機リスク。政府重要鉱物計画は無関係（漁網ナイロン≠重要鉱物）。アナリストカバレッジ0件。SL逆指値¥2500（空売り時）。¥850以下なら条件付きBUY転換可,,,,,,,,,,,,,,
2026-04-21,7375,リファインバースグループ,WATCH（STRONG SELL→修正）,産業廃棄物リサイクル（漁網ナイロン=プラスチック政策直撃）,1365,1862,-26.7%,+25,outputs/fukai/7375_リファインバース_WATCH_DeepResearch_20260421_V2.md,【PRIORITY1緊急修正】前DR「政府計画無関係」は誤り。日経1兆円=鉱物+プラスチック再生=REFINVERSE本業直撃。補助金+再生材義務化=Bull確率35%。FV¥680→¥1365。現値▲26.7%割高=¥1200-1400エントリー待ち。骨太方針（夏）が最大カタリスト。空売り即撤退推奨,,,,,,,,,,,,,,
2026-04-21,7818,トランザクション,BUY,雑貨・EC（ファブレス）,1450,1177,23.2,,outputs/fukai/7818_トランザクション_BUY_DeepResearch_20260421.md,Beta=0.717/r=6.682%/FV4手法ブレンド/エンタメ需要・低beta高ROE/USD未ヘッジリスク,,,,,,,,,,,,,,
2026-04-21,8935,Deep Research：8935 FJネクストホールディ,BUY,,2800,,,,outputs/fukai/8935_FJネクストHD_BUY_DeepResearch_20260421.md,,,,,,,Deep Research：8935 FJネクストホールディ,,2800.0,,,,outputs/fukai/8935_FJネクストHD_BUY_DeepResearch_20260421.md,,
2026-04-21,8935,FJネクストホールディングス,STRONG BUY,不動産開発（プライム・GALLIAシリーズ）,2800,1622,+72.6,+82,outputs/fukai/8935_FJネクストHD_STRONGBUY_DeepResearch_20260421.docx,4/21修正：経常135億→140億(前期比+48%)/配当62→66円。PBR0.70x×ROE9.2%=正当化P/B1.39xに対し50%ディスカウント。BPS¥2228より27%割安。Ke7.18%/確率加重FV¥2790,,,,,,,,,,,,,,
2026-04-21,9697,カプコン,BUY,ゲーム（IP独占・世界級ROE28%・PRAGMATA新IP急成長）,4300,3602,+19.4%,,outputs/fukai/9697_カプコン_BUY_DeepResearch_20260421.md,"PRAGMATA 1M/2日(4/20)をconsensusFY3/27 EPS¥153.2に全く未織込み。修正後EPS¥185×24x=¥4,440。RI¥3,808/Consens¥4,300/FV④¥4,400ブレンド¥4,300。DDM崩壊(ROE28%>>r8.38%)。5/13決算+ガイダンスOPが最大トリガー。SL¥3,100",,,,,,,,,,,,,,
2026-04-22,135A,135A VRAIN Solution — Deep Res,BUY,,5790,,,,outputs/fukai/135A_VRAINSolution_BUY_DeepResearch_20260422.md,,,,,,,135A VRAIN Solution — Deep Res,,5790.0,,,,outputs/fukai/135A_VRAINSolution_BUY_DeepResearch_20260422.md,outputs/fukai/135A_VRAINSolution_BUY_DeepResearch_20260422.docx,
2026-04-22,135A,VRAIN Solution,BUY（押し目待ち）,AI×製造業DX,,,,,,,5790.0,3575.0,+61.9%,78.0,"RSI90.7過熱。MA25(¥2,787)±5%で第1弾エントリー。PEG0.62x割安。7/14決算確認後第2弾",,,,,,,,,
2026-04-22,1605,INPEX,BUY,石油・天然ガスE&P,4200,3830,+9.7%,,outputs/fukai/1605_INPEX_フォワードカーブFV_DeepResearch_20260422.md,【フォワードカーブ完全版】フォワードストリップDCF FV¥4061（Base）/ 確率加重FV¥4069 / Bull¥4510(Hormuz延長) / Bear¥3557(Iran合意)。現値¥3830は+5.8%割安。JKMスポット$15.24サイレントアップサイド+¥9〜12B。MOL用船契約(4/17)=輸送チョークリスク除去。SL¥3200。Ke=7.38%/Brent$89.5×JPY¥158(2026E)→EPS¥350。4200,3830.0,9.7,,,,,,,,,,,,
2026-04-22,1662,1662 石油資源開発（JAPEX）DeepResearch,BUY,,1900,,,,outputs/fukai/1662_JAPEX_BUY_DeepResearch_20260422.md,,,,,,,1662 石油資源開発（JAPEX）DeepResearch,,1900.0,,,,outputs/fukai/1662_JAPEX_BUY_DeepResearch_20260422.md,outputs/fukai/1662_JAPEX_BUY_DeepResearch_20260422.docx,
2026-04-22,1662,石油資源開発（JAPEX）,HOLD,石油・天然ガスE&P,1900,2127,-10.7,55,outputs/fukai/1662_JAPEX_HOLD_DeepResearch_20260422_v2.docx,先物カーブ反映改訂v2。Brentカーブ$87→$62バックワーデーション。FY2031 OP¥659億(計画比-12%)・FY2035¥707億(計画比-29%),1598.0,2127.0,-24.8,55.0,"加重FV¥1,598(Bear30/Base50/Bull20)。TP¥1,900。現値¥2,127より割高。エントリーは¥1,600-¥1,750推奨",,,,,,,,,
2026-04-22,1793,1793 大本組 — Deep Research V2（上方,BUY,,2000,,,,outputs/fukai/1793_大本組_BUY_DeepResearch_20260422_V2.md,,,,,,,1793 大本組 — Deep Research V2（上方,,2000.0,,,,outputs/fukai/1793_大本組_BUY_DeepResearch_20260422_V2.md,outputs/fukai/1793_大本組_BUY_DeepResearch_20260422_V2.docx,
2026-04-22,1793,1793 大本組 — Deep Research,BUY,,2000,,,,outputs/fukai/1793_大本組_BUY_DeepResearch_20260422.md,,,,,,,1793 大本組 — Deep Research,,2000.0,,,,outputs/fukai/1793_大本組_BUY_DeepResearch_20260422.md,outputs/fukai/1793_大本組_BUY_DeepResearch_20260422.docx,
2026-04-22,1793,大本組,条件付きBUY,ゼネコン・低PBR,,,,,outputs/fukai/1793_大本組_BUY_DeepResearch_20260422_V2.docx,,2654.0,1660.0,+59.9%,78.0,上方修正実数確定(経常¥27億/配当¥50/下期EPS¥46.77)。PBR0.626x→1.0x+59.9%。ROE4.9%(改善)もWACC未達。含み益¥189-354/株。SL¥1530。V2,,,,,,,,,
2026-04-22,2607,2607 不二製油グループ本社 Deep Research,BUY,,4200,,,,outputs/fukai/2607_不二製油_BUY_DeepResearch_20260422.md,,,,,,,2607 不二製油グループ本社 Deep Research,,4200.0,,,,outputs/fukai/2607_不二製油_BUY_DeepResearch_20260422.md,outputs/fukai/2607_不二製油_BUY_DeepResearch_20260422.docx,
2026-04-22,2607,不二製油グループ本社,BUY,食品素材・特殊油脂,4200,3453,+21.6%,68,outputs/fukai/2607_不二製油_BUY_DeepResearch_20260422.docx,CBE価格交渉力維持×借入金¥2000億削減×カナダ工場H2稼働。5/12決算カタリスト,4200.0,3453.0,21.6,68.0,IRコメントPDF2026-03-05読込済。油脂OP¥270億目線確認。EV/OP11.7x→14x正規化でFV¥4200,,,,,,,,,
2026-04-22,2607,深井 DeepResearchレポート — [2607] 不,BUY,,3680,,,,outputs/fukai/2607_不二製油グループ_BUY_DeepResearch_20260422.md,,,,,,,深井 DeepResearchレポート — [2607] 不,,3680.0,,,,outputs/fukai/2607_不二製油グループ_BUY_DeepResearch_20260422.md,outputs/fukai/2607_不二製油グループ_BUY_DeepResearch_20260422.docx,
2026-04-22,3091,ブロンコビリー,HOLD+,外食（プライム・ステーキレストラン中堅）,4220,4345,▲2.8〜+6.0,0,outputs/fukai/3091_ブロンコビリー_BUY_DeepResearch_20260422.md,FY12/2025本決算(4/21 14:00発表)反映。核心:バイト時給上昇の構造的過小計上。最低賃金+5〜7%シナリオで営業利益▲15〜20%。FV中央¥4220。現株価¥4340はFV上限に肉薄→非対称リスク。新規見送り推奨。損切¥3850,,,,,,,65.0,4700.0,5500.0,3500.0,,,,"1Q OP+93.5%大幅上振れ(いちよし予想6.6億→実績10.31億)。競合924店舗(2019比▲444店)。コメ先安+原価率改善33.1%。ただしPER28.8xは割高。26Q以降成長鈍化(+4-6%)。新規は押し目¥4,000圏"
2026-04-22,3091,深井 DeepResearchレポート — [3091] ブ,HOLD,,3850,,,,outputs/fukai/3091_ブロンコビリー_HOLD_DeepResearch_Revised_IR_20260422.md,,,,,,,深井 DeepResearchレポート — [3091] ブ,,3850.0,,,,outputs/fukai/3091_ブロンコビリー_HOLD_DeepResearch_Revised_IR_20260422.md,outputs/fukai/3091_ブロンコビリー_HOLD_DeepResearch_Revised_IR_20260422.docx,
2026-04-22,4441,トビラシステムズ,BUY,IT・SaaS（スタンダード・迷惑電話フィルタリング・280blocker）,1800,1438,+25.2,+72,outputs/fukai/4441_トビラシステムズ_BUY_DeepResearch_20260422.md,280blocker2M DL突破（日経報道）=潜在有料収益¥12.5億/年が現在純利益ガイダンス¥5.31億を超過。Solutions+63%YoY。FY2026は計画的投資フェーズOP▲12.7%。β0.85/Ke7.50%/FY2028E EPS¥100×18x=¥1800。DB護城河×警察連携×180M IoT。TSEスタンダード小型注意,,,,,,,,,,,,,,
